timestamp,orientation
2025-03-11 23:43:43.507,-0.27
2025-03-11 23:43:43.608,-0.22
2025-03-11 23:43:43.674,-0.17
2025-03-11 23:43:43.740,-0.08
2025-03-11 23:43:43.806,-0.00
2025-03-11 23:43:44.340,-0.02
2025-03-11 23:43:44.906,-0.03
2025-03-11 23:43:45.340,-0.08
2025-03-11 23:43:45.406,-0.00
2025-03-11 23:43:45.472,-0.04
2025-03-11 23:43:45.808,-0.11
2025-03-11 23:43:46.103,-0.06
2025-03-11 23:43:46.604,-0.05
2025-03-11 23:43:47.107,-0.04
2025-03-11 23:43:47.209,0.01
2025-03-11 23:43:47.274,-0.04
2025-03-11 23:43:47.475,-0.08
2025-03-11 23:43:47.775,-0.05
2025-03-11 23:43:47.874,-0.09
2025-03-11 23:43:48.003,-0.14
2025-03-11 23:43:48.069,-0.19
2025-03-11 23:43:48.272,-0.16
2025-03-11 23:43:48.403,-0.12
2025-03-11 23:43:48.605,-0.09
2025-03-11 23:43:49.142,0.01
2025-03-11 23:43:49.242,0.05
2025-03-11 23:43:49.403,0.10
2025-03-11 23:43:49.469,0.06
2025-03-11 23:43:49.537,-0.00
2025-03-11 23:43:50.042,-0.03
2025-03-11 23:43:50.136,-0.08
2025-03-11 23:43:50.202,-0.04
2025-03-11 23:43:50.271,0.06
2025-03-11 23:43:50.338,0.11
2025-03-11 23:43:50.606,0.06
2025-03-11 23:43:50.671,0.02
2025-03-11 23:43:50.739,0.05
2025-03-11 23:43:50.837,0.11
2025-03-11 23:43:50.973,0.16
2025-03-11 23:43:51.173,0.09
2025-03-11 23:43:51.239,0.03
2025-03-11 23:43:51.508,0.00
2025-03-11 23:43:51.804,-0.04
2025-03-11 23:43:52.173,-0.01
2025-03-11 23:43:52.540,0.05
2025-03-11 23:43:52.641,0.11
2025-03-11 23:43:52.740,0.15
2025-03-11 23:43:53.038,0.11
2025-03-11 23:43:53.137,0.05
2025-03-11 23:43:53.236,-0.01
2025-03-11 23:43:53.303,-0.11
2025-03-11 23:43:53.471,-0.07
2025-03-11 23:43:53.573,-0.03
2025-03-11 23:43:53.772,0.07
2025-03-11 23:43:54.035,0.12
2025-03-11 23:43:54.269,0.18
2025-03-11 23:43:54.336,0.14
2025-03-11 23:43:54.403,0.09
2025-03-11 23:43:54.535,0.13
2025-03-11 23:43:54.601,0.07
2025-03-11 23:43:54.737,0.11
2025-03-11 23:43:54.970,0.17
2025-03-11 23:43:55.268,0.11
2025-03-11 23:43:55.334,0.05
2025-03-11 23:43:55.835,0.10
2025-03-11 23:43:55.901,0.04
2025-03-11 23:43:56.168,0.00
2025-03-11 23:43:56.370,0.06
2025-03-11 23:43:56.435,0.13
2025-03-11 23:43:56.602,0.17
2025-03-11 23:43:56.935,0.14
2025-03-11 23:43:57.001,0.18
2025-03-11 23:43:57.067,0.13
2025-03-11 23:43:57.136,0.06
2025-03-11 23:43:57.203,-0.02
2025-03-11 23:43:57.268,-0.05
2025-03-11 23:43:57.334,-0.12
2025-03-11 23:43:57.434,-0.08
2025-03-11 23:43:57.534,-0.04
2025-03-11 23:43:57.638,0.03
2025-03-11 23:43:57.735,0.07
2025-03-11 23:43:57.938,0.12
2025-03-11 23:43:58.038,0.06
2025-03-11 23:43:58.237,-0.00
2025-03-11 23:43:58.335,-0.04
2025-03-11 23:43:58.436,-0.09
2025-03-11 23:43:58.537,-0.01
2025-03-11 23:43:58.733,0.03
2025-03-11 23:43:58.833,0.09
2025-03-11 23:43:58.898,0.15
2025-03-11 23:43:59.029,0.10
2025-03-11 23:43:59.236,0.02
2025-03-11 23:43:59.402,-0.02
2025-03-11 23:43:59.633,0.04
2025-03-11 23:43:59.699,0.10
2025-03-11 23:43:59.867,0.14
2025-03-11 23:44:00.136,0.07
2025-03-11 23:44:00.239,0.03
