timestamp,orientation
2025-03-12 00:14:47.990,0.86
2025-03-12 00:14:48.558,0.87
2025-03-12 00:14:49.157,0.88
2025-03-12 00:14:49.555,0.84
2025-03-12 00:14:50.052,0.80
2025-03-12 00:14:50.456,0.84
2025-03-12 00:14:50.690,0.88
2025-03-12 00:14:50.989,0.84
2025-03-12 00:14:51.154,0.80
2025-03-12 00:14:51.655,0.79
2025-03-12 00:14:52.184,0.78
2025-03-12 00:14:52.688,0.79
2025-03-12 00:14:53.223,0.81
2025-03-12 00:14:53.822,0.80
2025-03-12 00:14:54.386,0.79
2025-03-12 00:14:54.887,0.78
2025-03-12 00:14:55.449,0.75
2025-03-12 00:14:55.987,0.80
2025-03-12 00:14:56.554,0.85
2025-03-12 00:15:04.514,0.85
2025-03-12 00:15:04.747,0.81
2025-03-12 00:15:04.947,0.76
2025-03-12 00:15:05.113,0.71
2025-03-12 00:15:05.414,0.68
2025-03-12 00:15:05.919,0.68
2025-03-12 00:15:06.210,0.65
2025-03-12 00:15:06.720,0.61
2025-03-12 00:15:07.279,0.61
2025-03-12 00:15:07.815,0.62
2025-03-12 00:15:08.344,0.61
2025-03-12 00:15:08.479,0.56
2025-03-12 00:15:08.544,0.41
2025-03-12 00:15:08.609,0.29
2025-03-12 00:15:08.678,0.16
2025-03-12 00:15:08.782,0.04
2025-03-12 00:15:08.875,-0.08
2025-03-12 00:15:09.012,-0.12
2025-03-12 00:15:09.110,-0.15
2025-03-12 00:15:09.478,-0.11
2025-03-12 00:15:09.714,0.02
2025-03-12 00:15:09.813,0.13
2025-03-12 00:15:09.884,0.26
2025-03-12 00:15:09.976,0.39
2025-03-12 00:15:10.077,0.52
2025-03-12 00:15:10.212,0.55
2025-03-12 00:15:10.408,0.52
2025-03-12 00:15:10.539,0.39
2025-03-12 00:15:10.610,0.24
2025-03-12 00:15:10.678,0.10
2025-03-12 00:15:10.777,-0.03
2025-03-12 00:15:10.878,-0.18
2025-03-12 00:15:10.943,-0.24
2025-03-12 00:15:11.109,-0.27
2025-03-12 00:15:11.344,-0.22
2025-03-12 00:15:11.410,-0.18
2025-03-12 00:15:11.477,-0.13
2025-03-12 00:15:11.541,-0.06
2025-03-12 00:15:11.611,0.06
2025-03-12 00:15:11.683,0.16
2025-03-12 00:15:11.775,0.27
2025-03-12 00:15:11.844,0.37
2025-03-12 00:15:11.909,0.44
2025-03-12 00:15:12.039,0.48
2025-03-12 00:15:12.576,0.52
2025-03-12 00:15:12.940,0.55
2025-03-12 00:15:13.507,0.56
2025-03-12 00:15:14.008,0.57
2025-03-12 00:15:14.510,0.56
2025-03-12 00:15:15.041,0.57
2025-03-12 00:15:15.574,0.56
2025-03-12 00:15:16.139,0.57
2025-03-12 00:15:16.375,0.62
2025-03-12 00:15:16.905,0.59
2025-03-12 00:15:17.442,0.61
2025-03-12 00:15:18.004,0.60
2025-03-12 00:15:18.547,0.62
2025-03-12 00:15:18.810,0.65
2025-03-12 00:15:18.974,0.68
2025-03-12 00:15:19.280,0.72
2025-03-12 00:15:19.842,0.68
2025-03-12 00:15:20.411,0.70
2025-03-12 00:15:20.837,0.73
2025-03-12 00:15:21.411,0.75
2025-03-12 00:15:21.839,0.78
2025-03-12 00:15:22.372,0.75
2025-03-12 00:15:22.640,0.79
2025-03-12 00:15:22.840,0.83
2025-03-12 00:15:22.940,0.87
2025-03-12 00:15:23.073,0.83
2025-03-12 00:15:23.239,0.78
2025-03-12 00:15:23.970,0.84
2025-03-12 00:15:24.104,0.80
2025-03-12 00:15:24.171,0.74
2025-03-12 00:15:24.238,0.50
2025-03-12 00:15:24.305,0.31
2025-03-12 00:15:24.373,0.16
2025-03-12 00:15:24.472,0.03
2025-03-12 00:15:24.537,-0.15
2025-03-12 00:15:24.740,-0.22
2025-03-12 00:15:24.840,-0.26
2025-03-12 00:15:25.007,-0.23
2025-03-12 00:15:25.173,-0.15
2025-03-12 00:15:25.274,-0.06
2025-03-12 00:15:25.341,0.02
2025-03-12 00:15:25.439,0.06
2025-03-12 00:15:25.541,0.14
2025-03-12 00:15:25.642,0.18
2025-03-12 00:15:26.207,0.19
2025-03-12 00:15:26.372,0.22
2025-03-12 00:15:26.539,0.25
2025-03-12 00:15:27.073,0.27
2025-03-12 00:15:27.571,0.17
2025-03-12 00:15:27.673,0.09
2025-03-12 00:15:27.773,0.01
2025-03-12 00:15:27.870,-0.05
2025-03-12 00:15:27.938,-0.13
2025-03-12 00:15:28.139,-0.17
2025-03-12 00:15:28.305,-0.23
2025-03-12 00:15:28.675,-0.27
2025-03-12 00:15:29.270,-0.24
2025-03-12 00:15:29.803,-0.24
2025-03-12 00:15:30.370,-0.25
2025-03-12 00:15:30.671,-0.20
2025-03-12 00:15:30.835,-0.14
2025-03-12 00:15:31.171,-0.19
2025-03-12 00:15:31.570,-0.14
2025-03-12 00:15:31.836,-0.07
2025-03-12 00:15:31.903,-0.00
2025-03-12 00:15:32.005,0.09
2025-03-12 00:15:32.103,0.21
2025-03-12 00:15:32.266,0.27
2025-03-12 00:15:32.771,0.24
2025-03-12 00:15:32.837,0.19
2025-03-12 00:15:32.939,0.15
2025-03-12 00:15:33.503,0.15
2025-03-12 00:15:33.735,0.21
2025-03-12 00:15:34.034,0.25
2025-03-12 00:15:34.437,0.28
2025-03-12 00:15:34.970,0.28
2025-03-12 00:15:35.170,0.32
2025-03-12 00:15:35.734,0.30
2025-03-12 00:15:36.267,0.33
2025-03-12 00:15:36.798,0.30
2025-03-12 00:15:36.999,0.34
2025-03-12 00:15:37.568,0.34
2025-03-12 00:15:37.999,0.38
2025-03-12 00:15:38.532,0.37
2025-03-12 00:15:39.034,0.39
2025-03-12 00:15:39.570,0.41
2025-03-12 00:15:40.100,0.38
2025-03-12 00:15:40.297,0.34
2025-03-12 00:15:40.797,0.38
2025-03-12 00:15:41.302,0.40
2025-03-12 00:15:41.598,0.36
2025-03-12 00:15:41.801,0.31
2025-03-12 00:15:42.362,0.33
2025-03-12 00:15:42.931,0.30
2025-03-12 00:15:43.232,0.25
2025-03-12 00:15:43.430,0.21
2025-03-12 00:15:43.897,0.18
2025-03-12 00:15:43.998,0.14
2025-03-12 00:15:44.499,0.16
2025-03-12 00:15:44.697,0.09
2025-03-12 00:15:44.798,0.05
2025-03-12 00:15:45.199,0.11
2025-03-12 00:15:45.296,0.15
2025-03-12 00:15:45.401,0.19
2025-03-12 00:15:45.595,0.23
2025-03-12 00:15:45.830,0.20
2025-03-12 00:15:46.064,0.23
2025-03-12 00:15:46.164,0.31
2025-03-12 00:15:46.330,0.42
2025-03-12 00:15:46.696,0.36
2025-03-12 00:15:46.897,0.41
2025-03-12 00:15:47.161,0.35
2025-03-12 00:15:47.265,0.25
2025-03-12 00:15:47.363,0.09
2025-03-12 00:15:47.461,-0.04
2025-03-12 00:15:47.527,-0.14
2025-03-12 00:15:47.628,-0.18
2025-03-12 00:15:47.831,-0.12
2025-03-12 00:15:47.928,-0.08
2025-03-12 00:15:47.994,-0.03
2025-03-12 00:15:48.162,0.01
2025-03-12 00:15:48.230,-0.05
2025-03-12 00:15:48.495,-0.10
2025-03-12 00:15:48.894,-0.14
2025-03-12 00:15:49.428,-0.12
2025-03-12 00:15:49.628,-0.06
2025-03-12 00:15:49.729,-0.10
2025-03-12 00:15:50.128,-0.18
2025-03-12 00:15:50.326,-0.21
2025-03-12 00:15:50.661,-0.17
2025-03-12 00:15:50.726,-0.13
2025-03-12 00:15:51.192,-0.04
2025-03-12 00:15:51.294,0.05
2025-03-12 00:15:51.393,0.17
2025-03-12 00:15:51.458,0.26
2025-03-12 00:15:51.524,0.36
2025-03-12 00:15:51.591,0.40
2025-03-12 00:15:51.657,0.45
2025-03-12 00:15:51.727,0.49
2025-03-12 00:15:51.898,0.44
2025-03-12 00:15:51.997,0.50
2025-03-12 00:15:52.096,0.46
2025-03-12 00:15:52.196,0.42
2025-03-12 00:15:52.493,0.38
2025-03-12 00:15:52.626,0.34
2025-03-12 00:15:52.894,0.42
2025-03-12 00:15:53.294,0.38
2025-03-12 00:15:53.660,0.44
2025-03-12 00:15:53.792,0.48
2025-03-12 00:15:53.963,0.43
2025-03-12 00:15:54.063,0.37
2025-03-12 00:15:54.164,0.31
2025-03-12 00:15:54.261,0.26
2025-03-12 00:15:54.328,0.19
2025-03-12 00:15:54.427,0.16
2025-03-12 00:15:54.528,0.10
2025-03-12 00:15:54.729,0.04
2025-03-12 00:15:55.229,0.08
2025-03-12 00:15:55.490,0.12
2025-03-12 00:15:56.025,0.11
2025-03-12 00:15:56.328,0.16
2025-03-12 00:15:56.828,0.17
2025-03-12 00:15:57.424,0.15
2025-03-12 00:15:57.958,0.17
2025-03-12 00:15:58.525,0.18
2025-03-12 00:15:58.824,0.21
2025-03-12 00:15:59.392,0.17
2025-03-12 00:15:59.924,0.21
2025-03-12 00:16:00.154,0.24
2025-03-12 00:16:00.389,0.28
2025-03-12 00:16:00.891,0.25
2025-03-12 00:16:01.355,0.22
2025-03-12 00:16:01.755,0.26
2025-03-12 00:16:02.126,0.29
2025-03-12 00:16:02.620,0.35
2025-03-12 00:16:02.687,0.39
2025-03-12 00:16:02.788,0.44
2025-03-12 00:16:03.021,0.41
2025-03-12 00:16:03.153,0.36
2025-03-12 00:16:03.456,0.41
2025-03-12 00:16:03.554,0.44
2025-03-12 00:16:03.925,0.34
2025-03-12 00:16:04.024,0.22
2025-03-12 00:16:04.122,0.10
2025-03-12 00:16:04.190,0.02
2025-03-12 00:16:04.287,-0.05
2025-03-12 00:16:04.354,-0.10
2025-03-12 00:16:04.621,-0.17
2025-03-12 00:16:04.790,-0.20
2025-03-12 00:16:04.987,-0.16
2025-03-12 00:16:05.087,-0.13
2025-03-12 00:16:05.220,-0.09
2025-03-12 00:16:05.557,-0.03
2025-03-12 00:16:06.088,-0.01
2025-03-12 00:16:06.320,0.02
2025-03-12 00:16:06.822,0.04
2025-03-12 00:16:07.119,0.07
2025-03-12 00:16:07.382,0.04
2025-03-12 00:16:07.585,0.01
2025-03-12 00:16:07.887,0.05
2025-03-12 00:16:08.420,0.07
2025-03-12 00:16:08.988,0.07
2025-03-12 00:16:09.486,0.12
2025-03-12 00:16:09.852,0.08
2025-03-12 00:16:10.415,0.08
2025-03-12 00:16:10.681,0.12
2025-03-12 00:16:11.186,0.11
2025-03-12 00:16:11.719,0.10
2025-03-12 00:16:12.252,0.09
2025-03-12 00:16:12.786,0.09
2025-03-12 00:16:13.185,0.05
2025-03-12 00:16:13.385,0.01
2025-03-12 00:16:13.585,-0.03
2025-03-12 00:16:13.783,-0.06
2025-03-12 00:16:13.982,-0.02
2025-03-12 00:16:14.047,0.01
2025-03-12 00:16:14.382,-0.02
2025-03-12 00:16:14.816,0.04
2025-03-12 00:16:15.084,-0.00
2025-03-12 00:16:15.584,0.01
2025-03-12 00:16:16.149,-0.02
2025-03-12 00:16:16.686,0.03
2025-03-12 00:16:17.220,-0.00
2025-03-12 00:16:17.382,0.05
2025-03-12 00:16:17.949,0.02
2025-03-12 00:16:18.380,0.05
2025-03-12 00:16:18.447,0.02
2025-03-12 00:16:18.717,-0.02
2025-03-12 00:16:18.918,0.02
2025-03-12 00:16:19.116,0.06
2025-03-12 00:16:19.618,0.06
2025-03-12 00:16:20.079,0.09
2025-03-12 00:16:20.649,0.06
2025-03-12 00:16:20.848,0.10
2025-03-12 00:16:21.446,0.10
2025-03-12 00:16:21.948,0.09
2025-03-12 00:16:22.346,0.05
2025-03-12 00:16:22.947,0.04
2025-03-12 00:16:23.310,0.07
2025-03-12 00:16:23.882,0.07
2025-03-12 00:16:24.413,0.08
2025-03-12 00:16:24.810,0.11
2025-03-12 00:16:25.347,0.09
2025-03-12 00:16:25.847,0.09
2025-03-12 00:16:26.410,0.05
2025-03-12 00:16:26.611,0.08
2025-03-12 00:16:26.677,0.11
2025-03-12 00:16:26.844,0.15
2025-03-12 00:16:26.944,0.19
2025-03-12 00:16:27.247,0.24
2025-03-12 00:16:27.780,0.24
2025-03-12 00:16:28.010,0.28
2025-03-12 00:16:28.310,0.25
2025-03-12 00:16:28.678,0.22
2025-03-12 00:16:29.143,0.25
2025-03-12 00:16:29.540,0.22
2025-03-12 00:16:29.676,0.25
2025-03-12 00:16:30.179,0.24
2025-03-12 00:16:30.708,0.29
2025-03-12 00:16:31.211,0.31
2025-03-12 00:16:31.542,0.34
2025-03-12 00:16:32.045,0.30
2025-03-12 00:16:32.574,0.30
2025-03-12 00:16:33.108,0.32
2025-03-12 00:16:33.675,0.31
2025-03-12 00:16:34.043,0.34
2025-03-12 00:16:34.605,0.37
2025-03-12 00:16:34.674,0.41
2025-03-12 00:16:34.775,0.46
2025-03-12 00:16:34.976,0.50
2025-03-12 00:16:35.045,0.54
2025-03-12 00:16:35.343,0.60
2025-03-12 00:16:35.442,0.57
2025-03-12 00:16:35.542,0.52
2025-03-12 00:16:35.608,0.46
2025-03-12 00:16:35.712,0.37
2025-03-12 00:16:35.810,0.27
2025-03-12 00:16:35.910,0.19
2025-03-12 00:16:36.008,0.14
2025-03-12 00:16:36.113,0.09
2025-03-12 00:16:36.640,0.02
2025-03-12 00:16:37.075,0.05
2025-03-12 00:16:37.308,0.10
2025-03-12 00:16:37.809,0.08
2025-03-12 00:16:38.106,0.01
2025-03-12 00:16:38.538,0.05
2025-03-12 00:16:38.639,0.09
2025-03-12 00:16:39.036,0.04
2025-03-12 00:16:39.442,0.09
2025-03-12 00:16:39.805,0.12
2025-03-12 00:16:40.075,0.08
2025-03-12 00:16:40.274,0.05
2025-03-12 00:16:40.842,0.08
2025-03-12 00:16:41.404,0.05
2025-03-12 00:16:41.505,0.09
2025-03-12 00:16:42.075,0.11
2025-03-12 00:16:42.175,0.08
2025-03-12 00:16:42.572,0.11
2025-03-12 00:16:42.672,0.15
2025-03-12 00:16:43.070,0.12
2025-03-12 00:16:43.337,0.08
2025-03-12 00:16:43.704,0.11
2025-03-12 00:16:44.239,0.16
2025-03-12 00:16:44.670,0.12
2025-03-12 00:16:45.204,0.13
2025-03-12 00:16:45.536,0.17
2025-03-12 00:16:45.735,0.14
2025-03-12 00:16:46.239,0.13
2025-03-12 00:16:46.836,0.10
2025-03-12 00:16:47.305,0.15
2025-03-12 00:16:47.605,0.10
2025-03-12 00:16:48.167,0.13
2025-03-12 00:16:48.301,0.17
2025-03-12 00:16:48.801,0.17
2025-03-12 00:16:49.302,0.16
2025-03-12 00:16:49.833,0.17
2025-03-12 00:16:50.439,0.15
2025-03-12 00:16:50.734,0.18
2025-03-12 00:16:51.301,0.20
2025-03-12 00:16:51.433,0.16
2025-03-12 00:16:51.968,0.14
2025-03-12 00:16:52.134,0.18
2025-03-12 00:16:52.535,0.22
2025-03-12 00:16:53.102,0.23
2025-03-12 00:16:53.699,0.19
2025-03-12 00:16:53.802,0.16
2025-03-12 00:16:53.902,0.13
2025-03-12 00:16:54.065,0.09
2025-03-12 00:16:54.399,0.12
2025-03-12 00:16:54.600,0.08
2025-03-12 00:16:55.132,0.08
2025-03-12 00:16:55.635,0.08
2025-03-12 00:16:56.199,0.09
2025-03-12 00:16:56.764,0.12
2025-03-12 00:16:57.267,0.12
2025-03-12 00:16:57.634,0.09
2025-03-12 00:16:58.194,0.11
2025-03-12 00:16:58.328,0.15
2025-03-12 00:16:58.733,0.12
2025-03-12 00:16:59.263,0.16
